TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"5177785","Magic","Innistrad: Midnight Hunt","Siphon Insight","","241","R","Near Mint","0.24","","1.1400","0.1500","0","0","0.1800",""
"5188817","Magic","Innistrad: Midnight Hunt","Skaab Wrangler","","75","U","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5188818","Magic","Innistrad: Midnight Hunt","Skaab Wrangler","","75","U","Lightly Played","0.01","","1.0000","0.0100","0","0","0.0500",""
"5179790","Magic","Innistrad: Midnight Hunt","Slaughter Specialist","","122","R","Near Mint","0.27","0.30","1.2000","0.2000","0","0","0.2100",""
"5174274","Magic","Innistrad: Midnight Hunt","Slogurk, the Overslime","","242","R","Near Mint","0.21","0.20","1.1400","0.1500","0","0","0.1800",""
"5166361","Magic","Innistrad: Midnight Hunt","Sludge Monster","","76","R","Near Mint","0.30","0.28","1.1400","0.1500","0","0","0.2100",""
"5156452","Magic","Innistrad: Midnight Hunt","Snarling Wolf","","199","C","Near Mint","0.03","","1.0000","0.0100","1","0","0.0500",""
"5185507","Magic","Innistrad: Midnight Hunt","Soul-Guide Gryff","","35","C","Near Mint","0.01","0.01","1.0000","0.0100","1","0","0.0500",""
"5169386","Magic","Innistrad: Midnight Hunt","Spectral Adversary","","77","M","Near Mint Foil","1.56","1.55","2.0900","1.1000","0","0","1.3200",""
"5178340","Magic","Innistrad: Midnight Hunt","Spellrune Painter","","160","U","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5173874","Magic","Innistrad: Midnight Hunt","Spellrune Painter (Showcase)","","295","U","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5169848","Magic","Innistrad: Midnight Hunt","Startle","","78","C","Near Mint","0.03","0.03","1.0000","0.0100","1","0","0.0500",""
"5187822","Magic","Innistrad: Midnight Hunt","Stolen Vitality","","161","C","Near Mint Foil","0.03","0.03","1.0000","0.0100","0","0","0.0500",""
"5190177","Magic","Innistrad: Midnight Hunt","Storm Skreelix","","243","U","Near Mint","0.04","0.02","1.0000","0.0100","1","0","0.0500",""
"5160347","Magic","Innistrad: Midnight Hunt","Stormrider Spirit","","79","C","Near Mint","0.01","0.01","1.0000","0.0100","1","0","0.0500",""
"5160352","Magic","Innistrad: Midnight Hunt","Stormrider Spirit","","79","C","Near Mint Foil","0.02","0.01","1.0000","0.0100","0","0","0.0500",""
"5191937","Magic","Innistrad: Midnight Hunt","Stromkirk Bloodthief","","123","U","Near Mint","0.05","0.05","1.0000","0.0100","3","0","0.0500",""
"5191938","Magic","Innistrad: Midnight Hunt","Stromkirk Bloodthief","","123","U","Lightly Played","0.06","0.04","1.0400","0.0500","0","0","0.0500",""
"5168091","Magic","Innistrad: Midnight Hunt","Sungold Barrage","","36","C","Near Mint","0.02","0.01","1.0000","0.0100","2","0","0.0500",""
"5172954","Magic","Innistrad: Midnight Hunt","Sungold Sentinel","","37","R","Near Mint","0.12","","1.0200","0.0300","1","0","0.0800",""
"5190507","Magic","Innistrad: Midnight Hunt","Sunrise Cavalier","","244","U","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"5176465","Magic","Innistrad: Midnight Hunt","Sunset Revelry","","38","U","Near Mint","0.16","0.10","1.0800","0.0800","0","0","0.0800",""
"5145154","Magic","Innistrad: Midnight Hunt","Swamp (272)","","272","L","Near Mint","0.41","0.41","1.1200","0.1300","0","0","0.2700",""
"5145754","Magic","Innistrad: Midnight Hunt","Swamp (273)","","273","L","Near Mint","0.48","0.44","1.1700","0.1800","1","0","0.2800",""
"5192377","Magic","Innistrad: Midnight Hunt","Tapping at the Window","","201","C","Near Mint","0.01","","1.0000","0.0100","1","0","0.0500",""
"5179940","Magic","Innistrad: Midnight Hunt","Teferi, Who Slows the Sunset","","245","M","Near Mint","4.14","4.14","3.7300","2.7400","0","0","3.5200",""
"5181582","Magic","Innistrad: Midnight Hunt","The Meathook Massacre","","112","M","Near Mint","39.58","40.08","38.7500","38.7500","0","0","38.4800",""
"5161677","Magic","Innistrad: Midnight Hunt","Thermo-Alchemist","","164","U","Near Mint","0.16","","1.1500","0.1600","0","0","0.1100",""
"5161678","Magic","Innistrad: Midnight Hunt","Thermo-Alchemist","","164","U","Lightly Played","0.18","","1.1600","0.1700","0","0","0.1600",""
"5176355","Magic","Innistrad: Midnight Hunt","Thraben Exorcism","","39","C","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5192707","Magic","Innistrad: Midnight Hunt","Tireless Hauler","","203","C","Near Mint","0.01","","1.0000","0.0100","2","0","0.0500",""
"5158246","Magic","Innistrad: Midnight Hunt","Tovolar, Dire Overlord","","246","R","Near Mint","0.39","","1.2400","0.2500","0","0","0.3400",""
"5192817","Magic","Innistrad: Midnight Hunt","Tovolar's Huntmaster","","204","R","Near Mint","0.19","0.10","1.0900","0.1000","0","0","0.1600",""
"5167321","Magic","Innistrad: Midnight Hunt","Turn the Earth","","205","U","Near Mint","0.13","0.13","1.0400","0.0500","0","0","0.0800",""
"5167322","Magic","Innistrad: Midnight Hunt","Turn the Earth","","205","U","Lightly Played","0.16","","1.1000","0.1100","0","0","0.1300",""
"5190947","Magic","Innistrad: Midnight Hunt","Unnatural Moonrise","","247","U","Near Mint","0.10","0.10","1.0900","0.1000","0","0","0.1000",""
"5175044","Magic","Innistrad: Midnight Hunt","Vadrik, Astral Archmage (Showcase)","","325","R","Near Mint","0.15","0.18","1.0400","0.0500","0","0","0.1000",""
"5165202","Magic","Innistrad: Midnight Hunt","Vampire Socialite","","249","U","Near Mint","0.21","0.13","1.0900","0.1000","0","0","0.1400",""
"5165207","Magic","Innistrad: Midnight Hunt","Vampire Socialite","","249","U","Near Mint Foil","0.33","","1.2300","0.2400","0","0","0.2800",""
"5160937","Magic","Innistrad: Midnight Hunt","Village Watch","","165","U","Near Mint","0.08","","1.0400","0.0500","10","0","0.0600",""
"5160938","Magic","Innistrad: Midnight Hunt","Village Watch","","165","U","Lightly Played","0.10","","1.0800","0.0900","0","0","0.0800",""
"5182182","Magic","Innistrad: Midnight Hunt","Vivisection","","83","U","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5182183","Magic","Innistrad: Midnight Hunt","Vivisection","","83","U","Lightly Played","0.04","","1.0200","0.0300","0","0","0.0500",""
"5167101","Magic","Innistrad: Midnight Hunt","Voldaren Ambusher","","166","U","Near Mint","0.03","0.01","1.0000","0.0100","1","0","0.0500",""
"5167102","Magic","Innistrad: Midnight Hunt","Voldaren Ambusher","","166","U","Lightly Played","0.04","","1.0100","0.0200","0","0","0.0500",""
"5188037","Magic","Innistrad: Midnight Hunt","Voldaren Stinger","","167","C","Near Mint","0.02","0.01","1.0000","0.0100","1","0","0.0500",""
"5173544","Magic","Innistrad: Midnight Hunt","Wake to Slaughter","","250","R","Near Mint","0.07","0.09","1.0100","0.0200","1","0","0.0500",""
"5173104","Magic","Innistrad: Midnight Hunt","Willow Geist","","207","R","Near Mint","0.30","0.26","1.0400","0.0500","1","0","0.1200",""
"5191167","Magic","Innistrad: Midnight Hunt","Winterthorn Blessing","","251","U","Near Mint","0.07","","1.0000","0.0100","1","0","0.0500",""
"5191168","Magic","Innistrad: Midnight Hunt","Winterthorn Blessing","","251","U","Lightly Played","0.07","","1.0100","0.0200","0","0","0.0500",""
"5143691","Magic","Innistrad: Midnight Hunt","Wrenn and Seven","","208","M","Near Mint","8.20","8.20","7.9900","7.0000","0","0","8.2100",""
"370168","Magic","Invasion","Armadillo Cloak","","229","C","Lightly Played","0.42","0.48","1.2400","0.2500","0","0","0.4100",""
"370172","Magic","Invasion","Atalya, Samite Master","","4","R","Lightly Played","0.40","0.45","1.2800","0.2900","0","0","0.3400",""
"20904","Magic","Invasion","Blind Seer","","","R","Near Mint","0.44","","1.2600","0.2700","1","0","0.3400",""
"21009","Magic","Invasion","Mages' Contest","","","R","Near Mint","3.09","2.51","3.2400","2.2500","0","0","2.7100",""
"118101","Magic","Invasion","Mountain (343)","","343","L","Near Mint Foil","4.52","","","","0","0","4.5100",""
"21056","Magic","Invasion","Pure Reflection","","","R","Near Mint","0.28","0.32","1.2400","0.2500","0","0","0.2600",""
"21083","Magic","Invasion","Rout","","","R","Near Mint","1.08","0.93","1.9100","0.9200","0","0","0.9700",""
"21119","Magic","Invasion","Spinal Embrace","","","R","Near Mint","0.24","0.23","1.2100","0.2200","1","0","0.2200",""
"21177","Magic","Invasion","Urza's Filter","","318","R","Near Mint","4.66","","4.7900","3.8000","0","0","4.2700",""
"3470160","Magic","Ixalan","Atzocan Archer","","176","U","Near Mint","0.06","","1.0100","0.0200","0","0","0.0500",""
"3462812","Magic","Ixalan","Bellowing Aegisaur","","4","U","Near Mint","0.26","0.25","1.2400","0.2500","0","0","0.2400",""
"3457511","Magic","Ixalan","Captain Lannery Storm","","136","R","Near Mint","0.86","0.84","1.2100","0.2200","1","0","0.6600",""
"3469058","Magic","Ixalan","Charging Monstrosaur","","138","U","Near Mint","0.14","","1.1100","0.1200","0","0","0.1200",""
"3463789","Magic","Ixalan","Deadeye Plunderers","","220","U","Near Mint","0.16","0.16","1.0300","0.0400","0","0","0.1000",""
"3463809","Magic","Ixalan","Deathless Ancient","","100","U","Near Mint","0.03","0.02","1.0200","0.0300","1","0","0.0500",""
"3470000","Magic","Ixalan","Elaborate Firecannon","","237","U","Near Mint","0.05","0.01","1.0000","0.0100","0","0","0.0500",""
"3469246","Magic","Ixalan","Emissary of Sunrise","","10","U","Near Mint","0.03","0.03","1.0100","0.0200","1","0","0.0500",""
"3469451","Magic","Ixalan","Fleet Swallower","","57","R","Near Mint","0.94","0.95","1.5900","0.6000","0","0","0.8300",""
"3470760","Magic","Ixalan","Grim Captain's Call","","108","U","Near Mint","0.04","0.04","1.0000","0.0100","1","0","0.0500",""
"3469960","Magic","Ixalan","Imperial Lancer","","15","U","Near Mint","0.07","","1.0100","0.0200","0","0","0.0500",""
"3463957","Magic","Ixalan","Marauding Looter","","225","U","Near Mint","0.07","0.04","1.0400","0.0500","0","0","0.0500",""
"3461910","Magic","Ixalan","Old-Growth Dryads","","199","R","Near Mint","0.15","0.13","1.1100","0.1200","1","0","0.1300",""
"3457311","Magic","Ixalan","Priest of the Wakening Sun","","27","R","Near Mint","0.36","0.25","1.2300","0.2400","1","0","0.2800",""
"3469198","Magic","Ixalan","Raiders' Wake","","116","U","Near Mint","0.39","0.44","1.2500","0.2600","0","0","0.3900",""
"3469471","Magic","Ixalan","Repeating Barrage","","156","R","Near Mint","0.07","","1.0000","0.0100","1","0","0.0500",""
"3470830","Magic","Ixalan","Rigging Runner","","157","U","Near Mint","0.08","0.04","1.0600","0.0700","0","0","0.0700",""
"3457521","Magic","Ixalan","Rowdy Crew","","159","M","Near Mint","0.30","0.20","1.1300","0.1400","1","0","0.2100",""
"3469208","Magic","Ixalan","Ruthless Knave","","119","U","Near Mint","0.31","0.29","1.2400","0.2500","0","0","0.2600",""
"3467213","Magic","Ixalan","Search for Azcanta","","74","R","Lightly Played","2.99","2.05","3.0400","2.0500","0","0","2.9300",""
"3464530","Magic","Ixalan","Storm Fleet Aerialist","","83","U","Near Mint","0.09","","1.0600","0.0700","0","0","0.0900",""
"3464117","Magic","Ixalan","Unclaimed Territory","","258","U","Near Mint","0.75","0.74","1.4600","0.4700","0","0","0.5800",""
"3470510","Magic","Ixalan","Vineshaper Mystic","","214","U","Near Mint","0.06","0.02","1.0100","0.0200","1","0","0.0500",""
"3464155","Magic","Ixalan","Walk the Plank","","130","U","Near Mint","0.09","","1.0800","0.0900","0","0","0.0800",""
"1183996","Magic","Journey Into Nyx","Agent of Erebos","","59","U","Near Mint","0.34","0.33","1.2200","0.2300","0","0","0.2800",""
"1183412","Magic","Journey Into Nyx","Armory of Iroas","","158","U","Near Mint","0.15","","1.0500","0.0500","0","0","0.0900",""
"1183905","Magic","Journey Into Nyx","Blinding Flare","","91","U","Near Mint","0.16","0.12","1.0500","0.0600","0","0","0.1000",""
"1183156","Magic","Journey Into Nyx","Brain Maggot","","62","U","Near Mint","0.16","","1.0600","0.0700","0","0","0.1000",""
"1183663","Magic","Journey Into Nyx","Consign to Dust","","119","U","Near Mint","0.08","","1.0500","0.0600","0","0","0.0500",""
"1182512","Magic","Journey Into Nyx","Crystalline Nautilus","","34","U","Near Mint","0.09","","1.0300","0.0400","0","0","0.0600",""
"1181925","Magic","Journey Into Nyx","Cyclops of Eternal Fury","","92","U","Near Mint","0.10","","1.0500","0.0600","0","0","0.0700",""
"1182936","Magic","Journey Into Nyx","Daring Thief","","36","R","Near Mint","0.29","","1.2500","0.2600","0","0","0.2200",""
"1182356","Magic","Journey Into Nyx","Dawnbringer Charioteers","","6","R","Near Mint","0.16","0.10","1.0700","0.0700","1","0","0.1100",""
"1183248","Magic","Journey Into Nyx","Dictate of Erebos","","65","R","Near Mint","14.07","14.34","13.0000","12.0100","1","0","13.1500",""
"1183249","Magic","Journey Into Nyx","Dictate of Erebos","","65","R","Lightly Played","13.64","14.18","12.7500","12.7500","0","0","12.4500",""
"1182409","Magic","Journey Into Nyx","Dictate of the Twin Gods","","93","R","Near Mint","2.08","2.09","1.9600","0.9700","1","0","1.4300",""
"1182410","Magic","Journey Into Nyx","Dictate of the Twin Gods","","93","R","Lightly Played","1.75","2.19","1.9900","1.0000","0","0","1.4000",""
"1181975","Magic","Journey Into Nyx","Eidolon of Blossoms","","122","R","Near Mint","2.73","3.39","2.9900","2.0000","0","0","2.1900",""
"1182956","Magic","Journey Into Nyx","Eidolon of Rhetoric","","10","U","Near Mint","1.11","1.23","1.7400","0.7500","0","0","0.9600",""
"1183351","Magic","Journey Into Nyx","Gold-Forged Sentinel","","161","U","Near Mint","0.04","","1.0000","0.0100","0","0","0.0500",""
"1181955","Magic","Journey Into Nyx","Hall of Triumph","","162","R","Near Mint","0.48","0.49","1.2400","0.2500","2","0","0.3500",""
"1182429","Magic","Journey Into Nyx","Heroes' Bane","","126","R","Near Mint","0.33","0.24","1.1400","0.1500","2","0","0.2300",""
"1182712","Magic","Journey Into Nyx","Hypnotic Siren","","42","R","Near Mint","0.25","0.26","1.1600","0.1700","0","0","0.1900",""
"1182876","Magic","Journey Into Nyx","Master of the Feast","","75","R","Near Mint","3.37","","3.9900","3.0000","1","0","3.1200",""
"1182522","Magic","Journey Into Nyx","Mogis's Warhound","","104","U","Near Mint","0.09","","1.0400","0.0500","0","0","0.0600",""
"1182916","Magic","Journey Into Nyx","Pharika, God of Affliction","","154","M","Near Mint","2.91","3.69","2.7400","1.7500","0","0","2.1900",""
"1183512","Magic","Journey Into Nyx","Reprisal","","23","U","Near Mint","0.12","","1.0000","0.0100","0","0","0.0600",""
"1183462","Magic","Journey Into Nyx","Revel of the Fallen God","","155","R","Near Mint","0.13","0.09","1.0800","0.0800","1","0","0.1000",""
"1182896","Magic","Journey Into Nyx","Riddle of Lightning","","107","U","Near Mint","0.06","","1.0300","0.0400","0","0","0.0500",""
"1182926","Magic","Journey Into Nyx","Riptide Chimera","","48","U","Near Mint","0.23","","1.1400","0.1500","0","0","0.1800",""
"1183774","Magic","Journey Into Nyx","Rollick of Abandon","","108","U","Near Mint","0.10","","1.0000","0.0100","1","0","0.0500",""
"1182606","Magic","Journey Into Nyx","Sage of Hours","","50","M","Near Mint","4.88","4.99","5.0000","4.0100","1","0","4.5700",""
"1182732","Magic","Journey Into Nyx","Silence the Believers","","82","R","Near Mint","0.11","","1.0900","0.1000","1","0","0.1000",""
"1183533","Magic","Journey Into Nyx","Skybind","","25","R","Near Mint","0.24","0.23","1.1900","0.2000","1","0","0.2100",""
"1182532","Magic","Journey Into Nyx","Spirespine","","142","U","Near Mint","0.05","","1.0100","0.0200","1","0","0.0500",""
"1182742","Magic","Journey Into Nyx","Spite of Mogis","","113","U","Near Mint","0.11","","1.0400","0.0500","0","0","0.0800",""
"1184026","Magic","Journey Into Nyx","Spiteful Blow","","83","U","Near Mint","0.06","","1.0100","0.0200","0","0","0.0500",""
"1183502","Magic","Journey Into Nyx","Swarmborn Giant","","144","U","Near Mint","0.04","","1.0000","0.0100","2","0","0.0500",""
"1183258","Magic","Journey Into Nyx","Tethmos High Priest","","29","U","Near Mint","0.10","0.10","1.0500","0.0600","0","0","0.0700",""
"1183936","Magic","Journey Into Nyx","Thassa's Ire","","54","U","Near Mint","0.13","","1.0800","0.0900","0","0","0.1000",""
"1183986","Magic","Journey Into Nyx","Tormented Thoughts","","86","U","Near Mint","0.08","","1.0300","0.0400","0","0","0.0500",""
"1181905","Magic","Journey Into Nyx","Whitewater Naiads","","58","U","Near Mint","0.13","0.10","1.0900","0.1000","0","0","0.1100",""
"1183693","Magic","Journey Into Nyx","Wildfire Cerberus","","116","U","Near Mint","0.08","0.08","1.0000","0.0100","0","0","0.0500",""
"6759090","Magic","Jumpstart 2022","Act on Impulse","","492","U","Near Mint","0.17","0.10","1.0900","0.1000","1","0","0.1300",""
"6749525","Magic","Jumpstart 2022","Aerial Modification","","139","U","Near Mint","0.17","","1.0900","0.1000","0","0","0.1300",""
"6744915","Magic","Jumpstart 2022","Aeronaut Tinkerer","","268","C","Near Mint","0.12","0.03","1.0200","0.0300","1","0","0.0700",""
"6745685","Magic","Jumpstart 2022","Aethershield Artificer","","140","U","Near Mint","0.17","","1.1000","0.1100","1","0","0.1300",""
"6742072","Magic","Jumpstart 2022","Ajani, Strength of the Pride","","141","M","Near Mint","2.64","2.97","2.7600","1.7700","0","0","2.0800",""
"6745265","Magic","Jumpstart 2022","Alandra, Sky Dreamer","","9","R","Near Mint","11.67","13.83","10.6300","9.6400","0","0","8.3500",""
"6752785","Magic","Jumpstart 2022","Alley Strangler","","375","C","Near Mint","0.09","0.02","1.0200","0.0300","1","0","0.0500",""
"6759155","Magic","Jumpstart 2022","Anchor to the Aether","","270","U","Near Mint","0.13","0.08","1.0700","0.0800","1","0","0.1000",""
"6740452","Magic","Jumpstart 2022","Ancient Craving","","376","U","Near Mint","0.23","","1.1700","0.1800","1","0","0.1900",""
"6742605","Magic","Jumpstart 2022","Angelic Cub","","2","U","Near Mint","0.23","0.22","1.1500","0.1600","0","0","0.1900",""
"6752820","Magic","Jumpstart 2022","Angelic Page","","146","C","Near Mint","0.15","0.15","1.0700","0.0800","1","0","0.1100",""
"6752925","Magic","Jumpstart 2022","Anointer of Valor","","148","C","Near Mint","0.04","0.01","1.0000","0.0100","1","0","0.0500",""
"6748895","Magic","Jumpstart 2022","Aradara Express","","754","C","Near Mint","0.17","","1.1000","0.1100","1","0","0.1200",""
"6750785","Magic","Jumpstart 2022","Archon of Justice","","150","R","Near Mint","0.13","","1.0000","0.0100","0","0","0.0600",""
"6753450","Magic","Jumpstart 2022","Archon of Sun's Grace","","151","R","Near Mint","0.54","","1.4900","0.5000","0","0","0.5100",""
"6663852","Magic","Jumpstart 2022","Ardoz, Cobbler of War","","29","R","Near Mint","4.02","4.29","3.9900","3.0000","0","0","3.4400",""
